date,close,铁矿：发货量：FMG→中国（周）,铁矿：发货量：力拓→中国（周）,铁矿：发货量：巴西：淡水河谷（周）,铁矿：发货量：BHP→中国（周）,铁矿：出口数量合计：中国（月）,铁矿：出口金额合计：中国（月）,铁矿：进口数量合计：中国（月）,铁矿：进口金额合计：中国（月）,烧结用矿粉：出口数量合计：中国（月）,烧结用矿粉：出口金额合计：中国（月）,烧结用矿粉：进口数量合计：中国（月）,烧结用矿粉：进口金额合计：中国（月）,块矿：出口数量合计：中国（月）,块矿：出口金额合计：中国（月）,块矿：进口数量合计：中国（月）,块矿：进口金额合计：中国（月）,已烧结的铁矿砂及其精矿：出口数量合计：中国（月）,已烧结的铁矿砂及其精矿：出口金额合计：中国（月）,已烧结的铁矿砂及其精矿：进口数量合计：中国（月）,已烧结的铁矿砂及其精矿：进口金额合计：中国（月）,铁精粉：出口数量合计：中国（月）,铁精粉：出口金额合计：中国（月）,铁精粉：进口数量合计：中国（月）,铁精粉：进口金额合计：中国（月）,未烧结的铁矿砂及其精矿：出口数量合计：中国（月）,未烧结的铁矿砂及其精矿：出口金额合计：中国（月）,未烧结的铁矿砂及其精矿：进口数量合计：中国（月）,未烧结的铁矿砂及其精矿：进口金额合计：中国（月）,铁矿：进口数量初值：中国（月）,铁矿：进口金额初值：美元：中国（月）,铁矿：进口数量终值同比：中国（月）,铁矿：进口金额终值同比：美元：中国（月）,铁矿：进口数量终值：中国（月）,126家矿山企业（266座矿山）：铁精粉：产量：中国（周）,铁矿：采剥掘量合计：重点企业（月）,成品铁矿石：产量：重点企业（月）,铁精矿：产量：重点企业（月）,铁矿：产量：重点企业（月）,统计局：中国：工业产品：产量：原矿（月）,铁矿：进口：日均疏港量合计：45个港口（周）,铁矿：现货日均成交量合计：贸易商：中国主要港口（周）,烧结用矿粉：国产：库存：64家钢厂（周）,烧结用矿粉：进口：库存消费比：64家钢厂（周）,铁矿：进口：平均可用天数：64家钢厂（周）,铁矿：进口：库存：45个港口（日）,铁精粉：库存：45个港口（周）,球团：进口：库存：45个港口（周）,块矿：库存：45个港口（周）,粗粉：进口：库存：45个港口（周）,铁矿：澳大利亚产：库存：45个港口（周）,铁矿：巴西产：库存：45个港口（周）,贸易矿：进口：库存：45个港口（周）
2021/7/6,1231,299.8,537.5,589.1,529.5,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.83,10027.05,1019.45,995.35,3042.76,8786.9,258.28,89.9,89.99,68.17,34,12344.6,882.21,394.26,1809.98,9148.41,6339.32,3470.1,6602.1
2021/7/7,1244,299.8,537.5,589.1,529.5,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.83,10027.05,1019.45,995.35,3042.76,8786.9,258.28,89.9,89.99,68.17,34,12344.6,882.21,394.26,1809.98,9148.41,6339.32,3470.1,6602.1
2021/7/8,1187.5,299.8,537.5,589.1,529.5,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.83,10027.05,1019.45,995.35,3042.76,8786.9,258.28,89.9,89.99,68.17,34,12344.6,882.21,394.26,1809.98,9148.41,6339.32,3470.1,6602.1
2021/7/9,1163,259.7,366.4,511,453.3,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.83,10027.05,1019.45,995.35,3042.76,8786.9,285.43,83.1,89.99,68.17,34,12457.6,902.7,386.23,1845.2,9323.47,6493.5,3418.82,6796.2
2021/7/12,1188.5,259.7,366.4,511,453.3,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.83,10027.05,1019.45,995.35,3042.76,8786.9,285.43,83.1,89.99,68.17,34,12457.6,902.7,386.23,1845.2,9323.47,6493.5,3418.82,6796.2
2021/7/13,1225,259.7,366.4,511,453.3,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.83,10027.05,1019.45,995.35,3042.76,8786.9,285.43,83.1,89.99,68.17,34,12614.68,902.7,386.23,1845.2,9323.47,6493.5,3418.82,6796.2
2021/7/14,1219.5,259.7,366.4,511,453.3,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.83,10027.05,1019.45,995.35,3042.76,8786.9,285.43,83.1,89.99,68.17,34,12614.68,902.7,386.23,1845.2,9323.47,6493.5,3418.82,6796.2
2021/7/15,1234,259.7,366.4,511,453.3,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.83,10027.05,1019.45,995.35,3042.76,8786.9,285.43,83.1,89.99,68.17,34,12614.68,902.7,386.23,1845.2,9323.47,6493.5,3418.82,6796.2
2021/7/16,1241,259.9,450.3,571,495.9,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.5,10027.05,1019.45,995.35,3042.76,8786.9,277.09,103.3,95.65,29.57,26,12551.38,920.51,384.27,1874.59,9372.01,6538.04,3351.41,6838.8
2021/7/19,1225,259.9,450.3,571,495.9,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.5,10027.05,1019.45,995.35,3042.76,8786.9,277.09,103.3,95.65,29.57,26,12551.38,920.51,384.27,1874.59,9372.01,6538.04,3351.41,6838.8
2021/7/20,1233,259.9,450.3,571,495.9,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.5,10027.05,1019.45,995.35,3042.76,8786.9,277.09,103.3,95.65,29.57,26,12663,920.51,384.27,1874.59,9372.01,6538.04,3351.41,6838.8
2021/7/21,1174,259.9,450.3,571,495.9,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.5,10027.05,1019.45,995.35,3042.76,8786.9,277.09,103.3,95.65,29.57,26,12663,920.51,384.27,1874.59,9372.01,6538.04,3351.41,6838.8
2021/7/22,1138,259.9,450.3,571,495.9,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.5,10027.05,1019.45,995.35,3042.76,8786.9,277.09,103.3,95.65,29.57,26,12663,920.51,384.27,1874.59,9372.01,6538.04,3351.41,6838.8
2021/7/23,1124,323.4,447.3,529.9,531.6,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.5,10027.05,1019.45,995.35,3042.76,8786.9,284.24,106.8,95.65,29.57,26,12847.76,946.94,390.44,1998.8,9511.58,6628.68,3472.98,7068.3
2021/7/26,1136.5,323.4,447.3,529.9,531.6,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.5,10027.05,1019.45,995.35,3042.76,8786.9,284.24,106.8,95.65,29.57,26,12847.76,946.94,390.44,1998.8,9511.58,6628.68,3472.98,7068.3
2021/7/27,1109.5,323.4,447.3,529.9,531.6,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.5,10027.05,1019.45,995.35,3042.76,8786.9,284.24,106.8,95.65,29.57,26,12775.96,946.94,390.44,1998.8,9511.58,6628.68,3472.98,7068.3
2021/7/28,1137.5,323.4,447.3,529.9,531.6,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.5,10027.05,1019.45,995.35,3042.76,8786.9,284.24,106.8,95.65,29.57,26,12775.96,946.94,390.44,1998.8,9511.58,6628.68,3472.98,7068.3
2021/7/29,1114.5,323.4,447.3,529.9,531.6,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.5,10027.05,1019.45,995.35,3042.76,8786.9,284.24,106.8,95.65,29.57,26,12775.96,946.94,390.44,1998.8,9511.58,6628.68,3472.98,7068.3
2021/7/30,1027,347.3,411,588.2,438.7,2970568.254,489371593,89348704.66,17586865927,2406097.379,378206739,62190564.75,11596924981,345579.403,72537266,15577065.63,3306527948,143292.252,26177842,2247598.531,554153130,75599.22,12449746,9474286.354,2129259868,2827276.002,463193751,87101106.13,17032712797,8941.7,16784.3,-11.9,72.3,8942,41.2,10027.05,1019.45,995.35,3042.76,8786.9,248.82,89.2,94.51,29.58,26,12813.42,975.56,386.2,2018.24,9433.42,6594.31,3380.71,6990.6
2021/8/2,1054,347.3,411,588.2,438.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.2,9465.49,1006.48,984.99,3025.2,7992.9,248.82,89.2,94.51,29.58,26,12813.42,975.56,386.2,2018.24,9433.42,6594.31,3380.71,6990.6
2021/8/3,1062.5,347.3,411,588.2,438.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.2,9465.49,1006.48,984.99,3025.2,7992.9,248.82,89.2,94.51,29.58,26,12601.49,975.56,386.2,2018.24,9433.42,6594.31,3380.71,6990.6
2021/8/4,1067,347.3,411,588.2,438.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.2,9465.49,1006.48,984.99,3025.2,7992.9,248.82,89.2,94.51,29.58,26,12601.49,975.56,386.2,2018.24,9433.42,6594.31,3380.71,6990.6
2021/8/5,888.5,347.3,411,588.2,438.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.2,9465.49,1006.48,984.99,3025.2,7992.9,248.82,89.2,94.51,29.58,26,12601.49,975.56,386.2,2018.24,9433.42,6594.31,3380.71,6990.6
2021/8/6,895,314.8,635.7,533.7,373.6,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.2,9465.49,1006.48,984.99,3025.2,7992.9,284.37,112.5,94.51,29.58,26,12639.3,940.17,384.08,1912.64,9402.41,6392.7,3457.34,7006.2
2021/8/9,852.5,314.8,635.7,533.7,373.6,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.2,9465.49,1006.48,984.99,3025.2,7992.9,284.37,112.5,94.51,29.58,26,12639.3,940.17,384.08,1912.64,9402.41,6392.7,3457.34,7006.2
2021/8/10,853,314.8,635.7,533.7,373.6,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.2,9465.49,1006.48,984.99,3025.2,7992.9,284.37,112.5,94.51,29.58,26,12641.26,940.17,384.08,1912.64,9402.41,6392.7,3457.34,7006.2
2021/8/11,871.5,314.8,635.7,533.7,373.6,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.2,9465.49,1006.48,984.99,3025.2,7992.9,284.37,112.5,94.51,29.58,26,12641.26,940.17,384.08,1912.64,9402.41,6392.7,3457.34,7006.2
2021/8/12,838,314.8,635.7,533.7,373.6,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.2,9465.49,1006.48,984.99,3025.2,7992.9,284.37,112.5,94.51,29.58,26,12641.26,940.17,384.08,1912.64,9402.41,6392.7,3457.34,7006.2
2021/8/13,841.5,290.9,418.7,564.4,435.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,40.76,9465.49,1006.48,984.99,3025.2,7992.9,299.17,79,92.89,29.21,26,12628.3,933.66,388.61,1948.05,9357.98,6411.8,3491.18,7044.5
2021/8/16,850.5,290.9,418.7,564.4,435.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,40.76,9465.49,1006.48,984.99,3025.2,7992.9,299.17,79,92.89,29.21,26,12628.3,933.66,388.61,1948.05,9357.98,6411.8,3491.18,7044.5
2021/8/17,834,290.9,418.7,564.4,435.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,40.76,9465.49,1006.48,984.99,3025.2,7992.9,299.17,79,92.89,29.21,26,12654.73,933.66,388.61,1948.05,9357.98,6411.8,3491.18,7044.5
2021/8/18,813,290.9,418.7,564.4,435.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,40.76,9465.49,1006.48,984.99,3025.2,7992.9,299.17,79,92.89,29.21,26,12654.73,933.66,388.61,1948.05,9357.98,6411.8,3491.18,7044.5
2021/8/19,762.5,290.9,418.7,564.4,435.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,40.76,9465.49,1006.48,984.99,3025.2,7992.9,299.17,79,92.89,29.21,26,12654.73,933.66,388.61,1948.05,9357.98,6411.8,3491.18,7044.5
2021/8/20,777.5,224.4,523.3,649.1,435.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,40.76,9465.49,1006.48,984.99,3025.2,7992.9,295.11,75.3,92.89,29.21,26,12795.78,990.8,412.98,1952.1,9439.9,6414.73,3658.21,7203.4
2021/8/23,757,224.4,523.3,649.1,435.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,40.76,9465.49,1006.48,984.99,3025.2,7992.9,295.11,75.3,92.89,29.21,26,12795.78,990.8,412.98,1952.1,9439.9,6414.73,3658.21,7203.4
2021/8/24,817.5,224.4,523.3,649.1,435.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,40.76,9465.49,1006.48,984.99,3025.2,7992.9,295.11,75.3,92.89,29.21,26,12845.22,990.8,412.98,1952.1,9439.9,6414.73,3658.21,7203.4
2021/8/25,802.5,224.4,523.3,649.1,435.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,40.76,9465.49,1006.48,984.99,3025.2,7992.9,295.11,75.3,92.89,29.21,26,12845.22,990.8,412.98,1952.1,9439.9,6414.73,3658.21,7203.4
2021/8/26,816,224.4,523.3,649.1,435.7,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,40.76,9465.49,1006.48,984.99,3025.2,7992.9,295.11,75.3,92.89,29.21,26,12845.22,990.8,412.98,1952.1,9439.9,6414.73,3658.21,7203.4
2021/8/27,840,377.9,503.3,624.8,467.9,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.4,9465.49,1006.48,984.99,3025.2,7992.9,296.48,117.9,89.27,27.98,26,12920.9,1025.16,420.67,1980.2,9494.87,6548.24,3731.46,7338.4
2021/8/30,835,377.9,503.3,624.8,467.9,2015558.962,373825163,88457143.17,18170290545,1517627.764,280047453,64137540.53,12505212002,189420.167,37801586,13830117.35,3140046539,229702.66,42563801,1878322.682,494112008,78808.371,13412323,8952845.875,2030919996,1785856.302,331261362,86578820.48,17676178537,8850.6,17919,-21.3,53.9,8851,41.4,9465.49,1006.48,984.99,3025.2,7992.9,296.48,117.9,89.27,27.98,26,12920.9,1025.16,420.67,1980.2,9494.87,6548.24,3731.46,7338.4
2021/8/31,808,377.9,503.3,624.8,467.9,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.4,9794.73,1045.08,1022.26,3088.8,8391.5,296.48,117.9,89.27,27.98,26,12856.34,1025.16,420.67,1980.2,9494.87,6548.24,3731.46,7338.4
2021/9/1,765,377.9,503.3,624.8,467.9,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.4,9794.73,1045.08,1022.26,3088.8,8391.5,296.48,117.9,89.27,27.98,26,12856.34,1025.16,420.67,1980.2,9494.87,6548.24,3731.46,7338.4
2021/9/2,773.5,377.9,503.3,624.8,467.9,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.4,9794.73,1045.08,1022.26,3088.8,8391.5,296.48,117.9,89.27,27.98,26,12856.34,1025.16,420.67,1980.2,9494.87,6548.24,3731.46,7338.4
2021/9/3,786,326.7,519.9,602,473.8,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.4,9794.73,1045.08,1022.26,3088.8,8391.5,291.68,90.2,89.27,27.98,26,13099.15,1078.41,418.61,2039.76,9562.37,6531.18,3811.46,7484.1
2021/9/6,723,326.7,519.9,602,473.8,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.4,9794.73,1045.08,1022.26,3088.8,8391.5,291.68,90.2,89.27,27.98,26,13099.15,1078.41,418.61,2039.76,9562.37,6531.18,3811.46,7484.1
2021/9/7,763,326.7,519.9,602,473.8,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.4,9794.73,1045.08,1022.26,3088.8,8391.5,291.68,90.2,89.27,27.98,26,12957.31,1078.41,418.61,2039.76,9562.37,6531.18,3811.46,7484.1
2021/9/8,747,326.7,519.9,602,473.8,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.4,9794.73,1045.08,1022.26,3088.8,8391.5,291.68,90.2,89.27,27.98,26,12957.31,1078.41,418.61,2039.76,9562.37,6531.18,3811.46,7484.1
2021/9/9,730,326.7,519.9,602,473.8,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.4,9794.73,1045.08,1022.26,3088.8,8391.5,291.68,90.2,89.27,27.98,26,12957.31,1078.41,418.61,2039.76,9562.37,6531.18,3811.46,7484.1
2021/9/10,732.5,285.7,501.1,562.8,428.3,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.19,9794.73,1045.08,1022.26,3088.8,8391.5,283.26,75.1,97.27,27.93,26,13035.2,1126.09,418.3,2036.59,9454.22,6481.58,3854.16,7476.9
2021/9/13,706,285.7,501.1,562.8,428.3,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.19,9794.73,1045.08,1022.26,3088.8,8391.5,283.26,75.1,97.27,27.93,26,13035.2,1126.09,418.3,2036.59,9454.22,6481.58,3854.16,7476.9
2021/9/14,711,285.7,501.1,562.8,428.3,1781365.837,347183772,97458379.81,19983721254,1536828.501,298265764,69600875.02,13462760383,130175.736,28882158,15321295.98,3629830491,114356.6,20028060,2064928.185,515332748,5,7790,10494786.5,2375797632,1667009.237,327155712,95393451.63,19468388506,9749.2,20238.6,-2.8,82.4,9749,41.19,9794.73,1045.08,1022.26,3088.8,8391.5,283.26,75.1,97.27,27.93,26,13031.8,1126.09,418.3,2036.59,9454.22,6481.58,3854.16,7476.9
