date,close,煤炭：国有重点煤矿企业：产量：中国（旬）,原煤：大型煤炭企业：产量累计值（月）,原煤：大型煤炭企业：产量累计同比（月）,洗精煤：大型煤炭企业：产量累计值：中国（月）,洗精煤：大型煤炭企业：产量累计同比：中国（月）,煤矿：国有重点煤矿企业：产量：中国（月）,统计局：中国：工业产品：产量：原煤（月）,煤炭：国有重点煤矿企业：销售数合计：中国（旬）,煤炭：国有重点煤矿企业：销售数合计：中国（月）,煤炭：销量：中国（月）,煤炭：重点发电企业：供应量：中国（旬）,煤炭：重点发电企业：消费量：中国（旬）,煤炭：国有重点煤矿企业：库存：中国（旬）,煤炭：重点发电企业：库存平均可用天数：中国（旬）,煤炭：重点发电企业：库存：中国（旬）,煤炭：重点发电企业：库存同期增减：中国（月）,样本洗煤厂（110家）：精煤：库存：中国（周）,样本洗煤厂（110家）：煤炭：开工率：中国（周）,样本洗煤厂（110家）：精煤：日均产量：中国（周）,样本洗煤厂（110家）：原煤：库存：中国（周）,炼焦煤：进口：港口库存（周）,230家独立焦化厂：炼焦煤：库存：中国（周）,炼焦煤：247家钢厂样本焦化厂：库存：中国（周）,炼焦煤：矿山企业库存：中国（周）,炼焦煤：独立焦化企业：库存：中国（周）,炼焦煤：独立焦化企业：平均可用天数：中国（周）
"2022-02-23","2682","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-02-24","2635","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-02-25","2511.5","","","","","","","","","","","","","","","","","123.66","71.22","59.02","231.74","329","1149.56","939.12","252.45","1280.21","15.75"
"2022-02-28","2614.5","","48563.6","4.5","15122.2","1.4","15440","","","14710.3","","12183","13206","","15","6370","-212","","","","","","","","","",""
"2022-03-01","2724","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-02","2778","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-03","2882.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-04","2868.5","","","","","","","","","","","","","","","","","109.73","70.7","58.92","226.32","285","1154.3","950.81","238.87","1282.6","15.42"
"2022-03-07","3136","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-08","3057","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-09","3106","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-10","3080","2884.2","","","","","","","2529.7","","","","","924.5","","","","","","","","","","","","",""
"2022-03-11","3038","","","","","","","","","","","","","","","","","114.13","71.12","59.16","232.17","260","1156.43","942.5","221.03","1285.48","15.39"
"2022-03-14","2798.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-15","2776.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-16","2917","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-17","2895","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-18","3051","","","","","","","","","","","","","","","","","120.53","70.89","59.19","219.85","236","1170.03","923.6","235.93","1302.03","15.09"
"2022-03-20","","5812.1","","","","","","","4965.6","","","","","924.9","","","","","","","","","","","","",""
"2022-03-21","3019","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-22","2922","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-23","2940","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-24","2997.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-25","3106","","","","","","","","","","","","","","","","","139.69","71.24","59.58","212.58","205","1151","893.02","228.09","1282.1","14.62"
"2022-03-28","3100.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-29","3193.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-30","3172","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-03-31","3186","","74506.7","6.8","24489.1","3.7","16946.3","39579.5","","16068.5","35800","11563","11997","","15","5895","804","","","","","","","","","",""
"2022-04-01","3244","","","","","","","","","","","","","","","","","137.24","71.65","59.67","201.63","197","1141.15","864.83","237.69","1277.05","14.59"
"2022-04-06","3240.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-07","3200","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-08","3214","","","","","","","","","","","","","","","","","147.93","69.07","57.63","224.01","202","1102.84","862.3","243.47","1240.8","14.09"
"2022-04-10","","2969.9","","","","","","","2415.8","","","","","951.6","","","","","","","","","","","","",""
"2022-04-11","3106","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-12","3231","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-13","3196","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-14","3110","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-15","3152","","","","","","","","","","","","","","","","","162.05","70.41","59.09","219.21","204","1049.03","855.5","258.51","1181.98","13.93"
"2022-04-18","3157","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-19","3015","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-20","3008","6012","","","","","","","4848.2","","","","","1029.5","","","","","","","","","","","","",""
"2022-04-21","3063","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-22","3000.5","","","","","","","","","","","","","","","","","168.61","71.07","59.18","212.29","167","1067.66","820.67","275.67","1195.26","13.79"
"2022-04-25","2860","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-26","2911","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-27","2839","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-28","2843","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-04-29","2852.5","","","","","","","","","","","","","","","","","177.49","71.18","59.09","202.12","158","1093.18","832.17","284.69","1221.88","13.72"
"2022-04-30","","","99156","6","33951.1","5.3","16460.5","36279.6","","15770.8","33600","10740","9420","","22","7097","1659","","","","","","","","","",""
"2022-05-05","2779","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-06","2725","","","","","","","","","","","","","","","","","168.7","72.2","60.04","209.01","174","1094.45","873.83","268.7","1223.85","13.52"
"2022-05-09","2651.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-10","2610","2930.6","","","","","","","2400","","","","","1015.5","","","","","","","","","","","","",""
"2022-05-11","2663","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-12","2543.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-13","2574","","","","","","","","","","","","","","","","","172.69","73.07","60.93","193.61","172","1079.1","883.37","272.72","1199.33","12.91"
"2022-05-16","2700","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-17","2711.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-18","2586","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-19","2616","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-20","2670","5841.7","","","","","","","4731.1","","","","","1054.2","","","","181.74","74.63","62.6","204.26","163","1052.09","897.67","280.28","1168.41","12.56"
"2022-05-23","2567","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-24","2478.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-25","2492","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-26","2472.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-27","2559","","","","","","","","","","","","","","","","","183.33","72.81","61.26","197.55","137","1007.95","900.27","282.73","1113.18","12.14"
"2022-05-30","2644.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-05-31","2695","","124058.8","6.6","42599","4.2","16366.2","36783.3","","15706.8","35000","","","","","","","","","","","","","","","",""
"2022-06-01","2780","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-02","2813","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-03","","","","","","","","","","","","","","","","","","179.56","71.98","60.7","191.15","149","1015.72","899.97","282.84","1130.37","12.39"
"2022-06-06","2876","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-07","2856.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-08","2944.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-09","2872.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-10","2863.5","3048.7","","","","","","","2506.5","","","","","1080.9","","","","171.33","73.63","62.25","184.38","166","1028.02","884.67","276","1146.07","12.61"
"2022-06-13","2869.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-14","2843","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-15","2671","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-16","2609","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-17","2576.5","","","","","","","","","","","","","","","","","162.38","76.19","63.88","171.32","180.75","1029.9","878.87","273.23","1152.4","12.5"
"2022-06-20","2322","6058.7","","","","","","","5084.9","","","","","1121.1","","","","","","","","","","","","",""
"2022-06-21","2338.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-22","2291.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-23","2388.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-24","2288","","","","","","","","","","","","","","","","","192.22","73.64","61.7","192.28","190.35","979.69","878.07","294.56","1092.76","12.5"
"2022-06-27","2392","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-28","2515.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-29","2490.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-06-30","2343.5","","148937","7.7","51527.3","6.4","16466.9","37931.3","","15738.7","34000","","","","","","","","","","","","","","","",""
"2022-07-01","2280.5","","","","","","","","","","","","","","","","","199.83","73.66","61.26","198.01","196.73","957.53","867.67","307.05","1073.76","12.46"
"2022-07-04","2207.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-05","2262","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-06","2276","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-07","2275","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-08","2206","","","","","","","","","","","","","","","","","211.12","72.21","60.41","217.11","209.32","909","854.3","317.98","1014.81","12.11"
"2022-07-10","","2974.4","","","","","","","2436.3","","","","","1150.7","","","","","","","","","","","","",""
"2022-07-11","2193","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-12","2101.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-13","2118","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-14","2088.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-15","1964.5","","","","","","","","","","","","","","","","","212.25","71.57","60.34","215.17","212.22","853.71","846.3","322.2","945.73","11.56"
"2022-07-18","2095.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-19","1974.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-20","1922.5","5883.6","","","","","","","4841.6","","","","","1200.7","","","","","","","","","","","","",""
"2022-07-21","1862.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-22","1924.5","","","","","","","","","","","","","","","","","217.93","71.13","60.31","214.39","223.36","778.81","832.68","333.45","864.62","11.52"
"2022-07-25","1956","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-26","1977.5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-27","1987","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-28","2173","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2022-07-29","2133.5","","","","","","","","","","","","","","","","","225.93","71.29","59.29","211.45","212.89","735.27","819.03","343.96","819.43","11.06"
"2022-07-31","","","174524.7","7.8","60480.1","7.2","17031.9","37266.3","","16124.8","36800","","","","","","","","","","","","","","","",""
